"Symbol","Date","Expiry","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Open Int","Change in OI","Underlying Value "
"NESTLEIND","23-Dec-2019","27-Feb-2020","14780","14780","14780","14780","14780","14683.5","1","7.39","150","50","      14532.50"
"NESTLEIND","24-Dec-2019","26-Dec-2019","14571","14637","14516.85","14624.35","14617.15","14624.35","3500","25526.31","104650","-139300","      14586.00"
"NESTLEIND","24-Dec-2019","30-Jan-2020","14600","14720","14580.8","14706","14696.05","14706","3543","25979.62","348150","139350","      14586.00"
"NESTLEIND","24-Dec-2019","27-Feb-2020","14987","14987","14686.45","14686.45","14686.45","14735.65","5","36.87","400","250","      14586.00"
"NESTLEIND","26-Dec-2019","26-Dec-2019","14649.75","14718.75","14550.3","14602.35","14571.2","14599.25","2491","18198.85","11950","-92700","      14599.25"
"NESTLEIND","26-Dec-2019","30-Jan-2020","14750.05","14808.2","14660.3","14702.25","14694.15","14702.25","2605","19152.05","434800","86650","      14599.25"
"NESTLEIND","26-Dec-2019","27-Feb-2020","14771.45","14771.45","14760","14760","14760","14744.35","4","29.54","400","0","      14599.25"
"NESTLEIND","27-Dec-2019","30-Jan-2020","14755","14793.95","14659.8","14772.4","14768.95","14772.4","722","5323.51","437650","2850","      14664.15"
"NESTLEIND","27-Dec-2019","27-Feb-2020","14862.4","14862.4","14862.4","14862.4","14862.4","14862.4","1","7.43","450","50","      14664.15"
"NESTLEIND","27-Dec-2019","26-Mar-2020","0","0","0","14809.35","0","14872.2","0","0","0","0","      14664.15"
"NESTLEIND","30-Dec-2019","30-Jan-2020","14740.05","14985","14719.95","14945.85","14978","14945.85","1679","12499.82","436150","-1500","      14851.90"
"NESTLEIND","30-Dec-2019","27-Feb-2020","14880","15010","14880","15006.95","15010","15006.95","17","127.01","850","400","      14851.90"
"NESTLEIND","30-Dec-2019","26-Mar-2020","0","0","0","14809.35","0","15056.4","0","0","0","0","      14851.90"
